ip_src,ip_dst,proto,port_src,port_dst,label,loss
192.168.2.7,192.168.2.1,6,25357,55424,0,-1
192.168.2.7,192.168.2.1,6,40114,55424,0,-1
192.168.2.7,192.168.2.1,6,25165,55424,0,-1
192.168.2.7,192.168.2.1,6,35378,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,48272,0,-1
192.168.2.1,192.168.2.7,6,55424,48080,0,-1
192.168.2.1,192.168.2.7,6,55424,60997,0,-1
192.168.2.7,192.168.2.1,6,30605,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,16815,0,-1
192.168.2.7,192.168.2.1,6,36018,55424,0,-1
192.168.2.7,192.168.2.1,6,36402,55424,0,-1
192.168.2.7,192.168.2.1,6,28877,55424,0,-1
192.168.2.7,192.168.2.1,6,29389,55424,0,-1
192.168.2.7,192.168.2.1,6,36210,55424,0,-1
192.168.2.7,192.168.2.1,6,36530,55424,0,-1
192.168.2.7,192.168.2.1,6,30797,55424,0,-1
192.168.2.7,192.168.2.1,6,34482,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,890,0,-1
192.168.2.7,192.168.2.1,6,34354,55424,0,-1
192.168.2.7,192.168.2.1,6,31117,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,63749,0,-1
192.168.2.1,192.168.2.7,6,55424,2938,0,-1
192.168.2.1,192.168.2.7,6,55424,61637,0,-1
192.168.2.7,192.168.2.1,6,33458,55424,0,-1
192.168.2.7,192.168.2.1,6,32946,55424,0,-1
192.168.2.7,192.168.2.1,6,33650,55424,0,-1
192.168.2.7,192.168.2.1,6,31949,55424,0,-1
192.168.2.7,192.168.2.1,6,22221,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,50128,0,-1
192.168.2.1,192.168.2.7,6,55424,50320,0,-1
192.168.2.1,192.168.2.7,6,55424,49680,0,-1
192.168.2.7,192.168.2.1,6,22285,55424,0,-1
192.168.2.7,192.168.2.1,6,21709,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,40837,0,-1
192.168.2.7,192.168.2.1,6,21389,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,25466,0,-1
192.168.2.1,192.168.2.7,6,55424,14063,0,-1
192.168.2.1,192.168.2.7,6,55424,12719,0,-1
192.168.2.7,192.168.2.1,6,44914,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,54224,0,-1
192.168.2.7,192.168.2.1,6,42546,55424,0,-1
192.168.2.7,192.168.2.1,6,22733,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10671,0,-1
192.168.2.1,192.168.2.7,6,55424,33029,0,-1
192.168.2.7,192.168.2.1,6,23437,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10031,0,-1
192.168.2.1,192.168.2.7,6,55424,36741,0,-1
192.168.2.1,192.168.2.7,6,55424,35013,0,-1
192.168.2.1,192.168.2.7,6,55424,56656,0,-1
192.168.2.7,192.168.2.1,6,24269,55424,0,-1
192.168.2.7,192.168.2.1,6,41010,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60752,0,-1
192.168.2.7,192.168.2.1,6,19341,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,4527,0,-1
192.168.2.7,192.168.2.1,6,19213,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,49029,0,-1
192.168.2.7,192.168.2.1,6,19021,55424,0,-1
192.168.2.7,192.168.2.1,6,20173,55424,0,-1
192.168.2.7,192.168.2.1,6,45426,55424,0,-1
192.168.2.7,192.168.2.1,6,45746,55424,0,-1
192.168.2.7,192.168.2.1,6,45234,55424,0,-1
192.168.2.7,192.168.2.1,6,20237,55424,0,-1
192.168.2.7,192.168.2.1,6,19661,55424,0,-1
192.168.2.7,192.168.2.1,6,47666,55424,0,-1
192.168.2.7,192.168.2.1,6,47602,55424,0,-1
192.168.2.7,192.168.2.1,6,17997,55424,0,-1
192.168.2.7,192.168.2.1,6,17485,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1839,0,-1
192.168.2.7,192.168.2.1,6,47154,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,41221,0,-1
192.168.2.1,192.168.2.7,6,55424,42565,0,-1
192.168.2.1,192.168.2.7,6,55424,24058,0,-1
192.168.2.1,192.168.2.7,6,55424,2159,0,-1
192.168.2.7,192.168.2.1,6,16461,55424,0,-1
192.168.2.7,192.168.2.1,6,17293,55424,0,-1
192.168.2.7,192.168.2.1,6,60403,55424,0,-1
192.168.2.7,192.168.2.1,6,59763,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,38790,0,-1
192.168.2.1,192.168.2.7,6,55424,49683,0,-1
192.168.2.7,192.168.2.1,6,60275,55424,0,-1
192.168.2.7,192.168.2.1,6,5324,55424,0,-1
192.168.2.7,192.168.2.1,6,60787,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,52179,0,-1
192.168.2.1,192.168.2.7,6,55424,12396,0,-1
192.168.2.1,192.168.2.7,6,55424,14060,0,-1
192.168.2.1,192.168.2.7,6,55424,40518,0,-1
192.168.2.1,192.168.2.7,6,55424,51731,0,-1
192.168.2.7,192.168.2.1,6,58547,55424,0,-1
192.168.2.7,192.168.2.1,6,58931,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,12076,0,-1
192.168.2.1,192.168.2.7,6,55424,10668,0,-1
192.168.2.7,192.168.2.1,6,6220,55424,0,-1
192.168.2.7,192.168.2.1,6,59059,55424,0,-1
192.168.2.7,192.168.2.1,6,7948,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,56467,0,-1
192.168.2.7,192.168.2.1,6,7756,55424,0,-1
192.168.2.7,192.168.2.1,6,57715,55424,0,-1
192.168.2.7,192.168.2.1,6,7884,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8620,0,-1
192.168.2.1,192.168.2.7,6,55424,60755,0,-1
192.168.2.1,192.168.2.7,6,55424,59923,0,-1
192.168.2.7,192.168.2.1,6,2316,55424,0,-1
192.168.2.7,192.168.2.1,6,63027,55424,0,-1
192.168.2.7,192.168.2.1,6,2444,55424,0,-1
192.168.2.7,192.168.2.1,6,63347,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,6572,0,-1
192.168.2.7,192.168.2.1,6,3340,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,58707,0,-1
192.168.2.1,192.168.2.7,6,55424,45254,0,-1
192.168.2.1,192.168.2.7,6,55424,19321,0,-1
192.168.2.1,192.168.2.7,6,55424,7980,0,-1
192.168.2.7,192.168.2.1,6,64051,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,44614,0,-1
192.168.2.7,192.168.2.1,6,1612,55424,0,-1
192.168.2.7,192.168.2.1,6,1100,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1836,0,-1
192.168.2.7,192.168.2.1,6,1292,55424,0,-1
192.168.2.7,192.168.2.1,6,64691,55424,0,-1
192.168.2.7,192.168.2.1,6,65075,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,24057,0,-1
192.168.2.7,192.168.2.1,6,716,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,3884,0,-1
192.168.2.7,192.168.2.1,6,908,55424,0,-1
192.168.2.7,192.168.2.1,6,54451,55424,0,-1
192.168.2.7,192.168.2.1,6,54835,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,15865,0,-1
192.168.2.1,192.168.2.7,6,55424,26732,0,-1
192.168.2.1,192.168.2.7,6,55424,15417,0,-1
192.168.2.1,192.168.2.7,6,55424,51078,0,-1
192.168.2.1,192.168.2.7,6,55424,13817,0,-1
192.168.2.1,192.168.2.7,6,55424,25004,0,-1
192.168.2.7,192.168.2.1,6,11852,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,40083,0,-1
192.168.2.7,192.168.2.1,6,12172,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,13369,0,-1
192.168.2.1,192.168.2.7,6,55424,31148,0,-1
192.168.2.1,192.168.2.7,6,55424,32492,0,-1
192.168.2.7,192.168.2.1,6,55667,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,53446,0,-1
192.168.2.7,192.168.2.1,6,56179,55424,0,-1
192.168.2.7,192.168.2.1,6,9996,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36179,0,-1
192.168.2.1,192.168.2.7,6,55424,35347,0,-1
192.168.2.1,192.168.2.7,6,55424,9721,0,-1
192.168.2.1,192.168.2.7,6,55424,9273,0,-1
192.168.2.7,192.168.2.1,6,8396,55424,0,-1
192.168.2.7,192.168.2.1,6,8588,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18220,0,-1
192.168.2.7,192.168.2.1,6,51699,55424,0,-1
192.168.2.7,192.168.2.1,6,51379,55424,0,-1
192.168.2.7,192.168.2.1,6,51571,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,59654,0,-1
192.168.2.1,192.168.2.7,6,55424,18156,0,-1
192.168.2.7,192.168.2.1,6,52403,55424,0,-1
192.168.2.7,192.168.2.1,6,12876,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,7033,0,-1
192.168.2.7,192.168.2.1,6,13004,55424,0,-1
192.168.2.7,192.168.2.1,6,12556,55424,0,-1
192.168.2.7,192.168.2.1,6,52595,55424,0,-1
192.168.2.7,192.168.2.1,6,50547,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,63686,0,-1
192.168.2.1,192.168.2.7,6,55424,1081,0,-1
192.168.2.7,192.168.2.1,6,15116,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,697,0,-1
192.168.2.1,192.168.2.7,6,55424,44371,0,-1
192.168.2.7,192.168.2.1,6,16076,55424,0,-1
192.168.2.7,192.168.2.1,6,15628,55424,0,-1
192.168.2.7,192.168.2.1,6,49523,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61702,0,-1
192.168.2.1,192.168.2.7,6,55424,63046,0,-1
192.168.2.7,192.168.2.1,6,16140,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,27795,0,-1
192.168.2.7,192.168.2.1,6,38579,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,38700,0,-1
192.168.2.1,192.168.2.7,6,55424,50681,0,-1
192.168.2.1,192.168.2.7,6,55424,37292,0,-1
192.168.2.1,192.168.2.7,6,55424,27987,0,-1
192.168.2.7,192.168.2.1,6,37875,55424,0,-1
192.168.2.7,192.168.2.1,6,37235,55424,0,-1
192.168.2.7,192.168.2.1,6,28556,55424,0,-1
192.168.2.7,192.168.2.1,6,37043,55424,0,-1
192.168.2.7,192.168.2.1,6,28428,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,40684,0,-1
192.168.2.1,192.168.2.7,6,55424,34604,0,-1
192.168.2.1,192.168.2.7,6,55424,12166,0,-1
192.168.2.7,192.168.2.1,6,39795,55424,0,-1
192.168.2.7,192.168.2.1,6,25676,55424,0,-1
192.168.2.7,192.168.2.1,6,26316,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,53945,0,-1
192.168.2.7,192.168.2.1,6,40115,55424,0,-1
192.168.2.7,192.168.2.1,6,40499,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,56377,0,-1
192.168.2.7,192.168.2.1,6,25292,55424,0,-1
192.168.2.7,192.168.2.1,6,24652,55424,0,-1
192.168.2.7,192.168.2.1,6,40627,55424,0,-1
192.168.2.7,192.168.2.1,6,35827,55424,0,-1
192.168.2.7,192.168.2.1,6,34867,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5702,0,-1
192.168.2.7,192.168.2.1,6,34995,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47212,0,-1
192.168.2.7,192.168.2.1,6,35315,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,19795,0,-1
192.168.2.7,192.168.2.1,6,36851,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,58041,0,-1
192.168.2.1,192.168.2.7,6,55424,46892,0,-1
192.168.2.1,192.168.2.7,6,55424,8070,0,-1
192.168.2.1,192.168.2.7,6,55424,19411,0,-1
192.168.2.1,192.168.2.7,6,55424,262,0,-1
192.168.2.1,192.168.2.7,6,55424,1606,0,-1
192.168.2.7,192.168.2.1,6,34291,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43116,0,-1
192.168.2.7,192.168.2.1,6,30796,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1926,0,-1
192.168.2.7,192.168.2.1,6,33331,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,62137,0,-1
192.168.2.1,192.168.2.7,6,55424,2310,0,-1
192.168.2.1,192.168.2.7,6,55424,3974,0,-1
192.168.2.1,192.168.2.7,6,55424,62521,0,-1
192.168.2.1,192.168.2.7,6,55424,62329,0,-1
192.168.2.7,192.168.2.1,6,43571,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,28230,0,-1
192.168.2.1,192.168.2.7,6,55424,14867,0,-1
192.168.2.1,192.168.2.7,6,55424,28550,0,-1
192.168.2.7,192.168.2.1,6,43699,55424,0,-1
192.168.2.7,192.168.2.1,6,21772,55424,0,-1
192.168.2.7,192.168.2.1,6,44211,55424,0,-1
192.168.2.7,192.168.2.1,6,21068,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,52972,0,-1
192.168.2.7,192.168.2.1,6,45043,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39993,0,-1
192.168.2.1,192.168.2.7,6,55424,13267,0,-1
192.168.2.1,192.168.2.7,6,55424,11603,0,-1
192.168.2.1,192.168.2.7,6,55424,10771,0,-1
192.168.2.7,192.168.2.1,6,23244,55424,0,-1
192.168.2.7,192.168.2.1,6,23308,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,53356,0,-1
192.168.2.1,192.168.2.7,6,55424,11411,0,-1
192.168.2.7,192.168.2.1,6,41971,55424,0,-1
192.168.2.7,192.168.2.1,6,23820,55424,0,-1
192.168.2.7,192.168.2.1,6,23628,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,9171,0,-1
192.168.2.1,192.168.2.7,6,55424,9363,0,-1
192.168.2.7,192.168.2.1,6,24332,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5075,0,-1
192.168.2.1,192.168.2.7,6,55424,5267,0,-1
192.168.2.7,192.168.2.1,6,19212,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47801,0,-1
192.168.2.7,192.168.2.1,6,18700,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,4627,0,-1
192.168.2.7,192.168.2.1,6,45619,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,45945,0,-1
192.168.2.1,192.168.2.7,6,55424,7315,0,-1
192.168.2.1,192.168.2.7,6,55424,7507,0,-1
192.168.2.7,192.168.2.1,6,20364,55424,0,-1
192.168.2.7,192.168.2.1,6,20172,55424,0,-1
192.168.2.7,192.168.2.1,6,18124,55424,0,-1
192.168.2.7,192.168.2.1,6,17676,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,979,0,-1
192.168.2.7,192.168.2.1,6,17804,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43705,0,-1
192.168.2.7,192.168.2.1,6,47603,55424,0,-1
192.168.2.7,192.168.2.1,6,16460,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42041,0,-1
192.168.2.7,192.168.2.1,6,16652,55424,0,-1
192.168.2.7,192.168.2.1,6,17164,55424,0,-1
192.168.2.7,192.168.2.1,6,48307,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,2579,0,-1
192.168.2.7,192.168.2.1,6,5299,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,26733,0,-1
192.168.2.7,192.168.2.1,6,5619,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,15032,0,-1
192.168.2.1,192.168.2.7,6,55424,49415,0,-1
192.168.2.7,192.168.2.1,6,60300,55424,0,-1
192.168.2.7,192.168.2.1,6,61196,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,53127,0,-1
192.168.2.1,192.168.2.7,6,55424,51399,0,-1
192.168.2.7,192.168.2.1,6,4467,55424,0,-1
192.168.2.7,192.168.2.1,6,4787,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,12984,0,-1
192.168.2.1,192.168.2.7,6,55424,11128,0,-1
192.168.2.7,192.168.2.1,6,6515,55424,0,-1
192.168.2.7,192.168.2.1,6,59276,55424,0,-1
192.168.2.7,192.168.2.1,6,58764,55424,0,-1
192.168.2.7,192.168.2.1,6,6707,55424,0,-1
192.168.2.7,192.168.2.1,6,6643,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35986,0,-1
192.168.2.1,192.168.2.7,6,55424,55495,0,-1
192.168.2.1,192.168.2.7,6,55424,28781,0,-1
192.168.2.1,192.168.2.7,6,55424,9720,0,-1
192.168.2.7,192.168.2.1,6,57548,55424,0,-1
192.168.2.7,192.168.2.1,6,8051,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5624,0,-1
192.168.2.7,192.168.2.1,6,2227,55424,0,-1
192.168.2.7,192.168.2.1,6,63052,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,48274,0,-1
192.168.2.1,192.168.2.7,6,55424,48082,0,-1
192.168.2.7,192.168.2.1,6,2099,55424,0,-1
192.168.2.7,192.168.2.1,6,3251,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18861,0,-1
192.168.2.1,192.168.2.7,6,55424,7672,0,-1
192.168.2.1,192.168.2.7,6,55424,7032,0,-1
192.168.2.1,192.168.2.7,6,55424,46034,0,-1
192.168.2.1,192.168.2.7,6,55424,59271,0,-1
192.168.2.1,192.168.2.7,6,55424,44370,0,-1
192.168.2.7,192.168.2.1,6,2035,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,20909,0,-1
192.168.2.7,192.168.2.1,6,1587,55424,0,-1
192.168.2.7,192.168.2.1,6,63692,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43986,0,-1
192.168.2.7,192.168.2.1,6,65228,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,3576,0,-1
192.168.2.1,192.168.2.7,6,55424,42322,0,-1
192.168.2.7,192.168.2.1,6,64908,55424,0,-1
192.168.2.7,192.168.2.1,6,883,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,2936,0,-1
192.168.2.1,192.168.2.7,6,55424,27320,0,-1
192.168.2.1,192.168.2.7,6,55424,28152,0,-1
192.168.2.7,192.168.2.1,6,54348,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37063,0,-1
192.168.2.7,192.168.2.1,6,11123,55424,0,-1
192.168.2.7,192.168.2.1,6,10803,55424,0,-1
192.168.2.7,192.168.2.1,6,53324,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51730,0,-1
192.168.2.7,192.168.2.1,6,53964,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,25656,0,-1
192.168.2.7,192.168.2.1,6,11763,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,52370,0,-1
192.168.2.1,192.168.2.7,6,55424,53778,0,-1
192.168.2.1,192.168.2.7,6,55424,54610,0,-1
192.168.2.1,192.168.2.7,6,55424,31416,0,-1
192.168.2.7,192.168.2.1,6,56012,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31800,0,-1
192.168.2.1,192.168.2.7,6,55424,32967,0,-1
192.168.2.7,192.168.2.1,6,57100,55424,0,-1
192.168.2.7,192.168.2.1,6,56524,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,56658,0,-1
192.168.2.7,192.168.2.1,6,56396,55424,0,-1
192.168.2.7,192.168.2.1,6,57228,55424,0,-1
192.168.2.7,192.168.2.1,6,9203,55424,0,-1
192.168.2.7,192.168.2.1,6,13683,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47303,0,-1
192.168.2.1,192.168.2.7,6,55424,5933,0,-1
192.168.2.1,192.168.2.7,6,55424,17912,0,-1
192.168.2.7,192.168.2.1,6,51596,55424,0,-1
192.168.2.7,192.168.2.1,6,14195,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,6253,0,-1
192.168.2.7,192.168.2.1,6,12659,55424,0,-1
192.168.2.7,192.168.2.1,6,12979,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,45319,0,-1
192.168.2.7,192.168.2.1,6,53004,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,7917,0,-1
192.168.2.1,192.168.2.7,6,55424,1837,0,-1
192.168.2.7,192.168.2.1,6,50572,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43207,0,-1
192.168.2.7,192.168.2.1,6,14707,55424,0,-1
192.168.2.7,192.168.2.1,6,51084,55424,0,-1
192.168.2.7,192.168.2.1,6,50444,55424,0,-1
192.168.2.7,192.168.2.1,6,49548,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,23416,0,-1
192.168.2.1,192.168.2.7,6,55424,3885,0,-1
192.168.2.7,192.168.2.1,6,49868,55424,0,-1
192.168.2.7,192.168.2.1,6,15731,55424,0,-1
192.168.2.7,192.168.2.1,6,50060,55424,0,-1
192.168.2.7,192.168.2.1,6,27187,55424,0,-1
