ip_src,ip_dst,proto,port_src,port_dst,label,loss
192.168.2.1,192.168.2.7,6,55424,8098,0,-1
192.168.2.7,192.168.2.1,6,31127,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,21687,0,-1
192.168.2.7,192.168.2.1,6,22231,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,52936,0,-1
192.168.2.1,192.168.2.7,6,55424,51272,0,-1
192.168.2.1,192.168.2.7,6,55424,53640,0,-1
192.168.2.7,192.168.2.1,6,23127,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57032,0,-1
192.168.2.7,192.168.2.1,6,24471,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35869,0,-1
192.168.2.1,192.168.2.7,6,55424,16610,0,-1
192.168.2.1,192.168.2.7,6,55424,5303,0,-1
192.168.2.1,192.168.2.7,6,55424,48605,0,-1
192.168.2.1,192.168.2.7,6,55424,7351,0,-1
192.168.2.7,192.168.2.1,6,17815,55424,0,-1
192.168.2.7,192.168.2.1,6,18199,55424,0,-1
192.168.2.7,192.168.2.1,6,48488,55424,0,-1
192.168.2.7,192.168.2.1,6,48296,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,22818,0,-1
192.168.2.7,192.168.2.1,6,60093,55424,0,-1
192.168.2.7,192.168.2.1,6,60477,55424,0,-1
192.168.2.7,192.168.2.1,6,58877,55424,0,-1
192.168.2.7,192.168.2.1,6,6722,55424,0,-1
192.168.2.7,192.168.2.1,6,7362,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,16593,0,-1
192.168.2.7,192.168.2.1,6,2306,55424,0,-1
192.168.2.7,192.168.2.1,6,1410,55424,0,-1
192.168.2.7,192.168.2.1,6,54781,55424,0,-1
192.168.2.7,192.168.2.1,6,10626,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,12497,0,-1
192.168.2.1,192.168.2.7,6,55424,56174,0,-1
192.168.2.7,192.168.2.1,6,49341,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,38020,0,-1
192.168.2.1,192.168.2.7,6,55424,33284,0,-1
192.168.2.7,192.168.2.1,6,24834,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57233,0,-1
192.168.2.7,192.168.2.1,6,29954,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57553,0,-1
192.168.2.1,192.168.2.7,6,55424,57617,0,-1
192.168.2.1,192.168.2.7,6,55424,58961,0,-1
192.168.2.7,192.168.2.1,6,32002,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42116,0,-1
192.168.2.7,192.168.2.1,6,31938,55424,0,-1
192.168.2.7,192.168.2.1,6,22722,55424,0,-1
192.168.2.7,192.168.2.1,6,22786,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17262,0,-1
192.168.2.1,192.168.2.7,6,55424,7931,0,-1
192.168.2.1,192.168.2.7,6,55424,57860,0,-1
192.168.2.7,192.168.2.1,6,20034,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,41233,0,-1
192.168.2.1,192.168.2.7,6,55424,62788,0,-1
192.168.2.7,192.168.2.1,6,17154,55424,0,-1
192.168.2.7,192.168.2.1,6,48189,55424,0,-1
192.168.2.7,192.168.2.1,6,6141,55424,0,-1
192.168.2.7,192.168.2.1,6,5629,55424,0,-1
192.168.2.7,192.168.2.1,6,61122,55424,0,-1
192.168.2.7,192.168.2.1,6,60610,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,16901,0,-1
192.168.2.7,192.168.2.1,6,62210,55424,0,-1
192.168.2.7,192.168.2.1,6,381,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42746,0,-1
192.168.2.1,192.168.2.7,6,55424,49274,0,-1
192.168.2.1,192.168.2.7,6,55424,37551,0,-1
192.168.2.7,192.168.2.1,6,53442,55424,0,-1
192.168.2.7,192.168.2.1,6,9597,55424,0,-1
192.168.2.7,192.168.2.1,6,9789,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,33455,0,-1
192.168.2.1,192.168.2.7,6,55424,63610,0,-1
192.168.2.7,192.168.2.1,6,50370,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,41647,0,-1
192.168.2.7,192.168.2.1,6,27645,55424,0,-1
192.168.2.7,192.168.2.1,6,37954,55424,0,-1
192.168.2.7,192.168.2.1,6,38786,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,25455,0,-1
192.168.2.7,192.168.2.1,6,25789,55424,0,-1
192.168.2.7,192.168.2.1,6,26301,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47312,0,-1
192.168.2.1,192.168.2.7,6,55424,21551,0,-1
192.168.2.1,192.168.2.7,6,55424,43280,0,-1
192.168.2.7,192.168.2.1,6,33154,55424,0,-1
192.168.2.7,192.168.2.1,6,44802,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,53136,0,-1
192.168.2.1,192.168.2.7,6,55424,11759,0,-1
192.168.2.1,192.168.2.7,6,55424,7023,0,-1
192.168.2.7,192.168.2.1,6,45122,55424,0,-1
192.168.2.7,192.168.2.1,6,16445,55424,0,-1
192.168.2.7,192.168.2.1,6,48322,55424,0,-1
192.168.2.7,192.168.2.1,6,60803,55424,0,-1
192.168.2.7,192.168.2.1,6,4988,55424,0,-1
192.168.2.7,192.168.2.1,6,6716,55424,0,-1
192.168.2.7,192.168.2.1,6,57411,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,9708,0,-1
192.168.2.7,192.168.2.1,6,7356,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,59667,0,-1
192.168.2.1,192.168.2.7,6,55424,7660,0,-1
192.168.2.7,192.168.2.1,6,1404,55424,0,-1
192.168.2.7,192.168.2.1,6,64259,55424,0,-1
192.168.2.7,192.168.2.1,6,11644,55424,0,-1
192.168.2.7,192.168.2.1,6,11772,55424,0,-1
192.168.2.7,192.168.2.1,6,55491,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,54214,0,-1
192.168.2.1,192.168.2.7,6,55424,58310,0,-1
192.168.2.7,192.168.2.1,6,52419,55424,0,-1
192.168.2.7,192.168.2.1,6,14844,55424,0,-1
192.168.2.7,192.168.2.1,6,51075,55424,0,-1
192.168.2.7,192.168.2.1,6,49859,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,41235,0,-1
192.168.2.1,192.168.2.7,6,55424,49273,0,-1
192.168.2.1,192.168.2.7,6,55424,26835,0,-1
192.168.2.1,192.168.2.7,6,55424,26195,0,-1
192.168.2.1,192.168.2.7,6,55424,53689,0,-1
192.168.2.1,192.168.2.7,6,55424,30995,0,-1
192.168.2.1,192.168.2.7,6,55424,8710,0,-1
192.168.2.1,192.168.2.7,6,55424,61241,0,-1
192.168.2.1,192.168.2.7,6,55424,7494,0,-1
192.168.2.1,192.168.2.7,6,55424,2566,0,-1
192.168.2.7,192.168.2.1,6,32963,55424,0,-1
192.168.2.7,192.168.2.1,6,33347,55424,0,-1
192.168.2.7,192.168.2.1,6,43203,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39033,0,-1
192.168.2.7,192.168.2.1,6,44227,55424,0,-1
192.168.2.7,192.168.2.1,6,42243,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8467,0,-1
192.168.2.1,192.168.2.7,6,55424,30022,0,-1
192.168.2.7,192.168.2.1,6,41667,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10131,0,-1
192.168.2.1,192.168.2.7,6,55424,19590,0,-1
192.168.2.1,192.168.2.7,6,55424,64556,0,-1
192.168.2.1,192.168.2.7,6,55424,23878,0,-1
192.168.2.1,192.168.2.7,6,55424,38802,0,-1
192.168.2.1,192.168.2.7,6,55424,37138,0,-1
192.168.2.7,192.168.2.1,6,57916,55424,0,-1
192.168.2.7,192.168.2.1,6,7235,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17069,0,-1
192.168.2.1,192.168.2.7,6,55424,58695,0,-1
192.168.2.1,192.168.2.7,6,55424,45266,0,-1
192.168.2.7,192.168.2.1,6,1219,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,44626,0,-1
192.168.2.7,192.168.2.1,6,1731,55424,0,-1
192.168.2.7,192.168.2.1,6,11459,55424,0,-1
192.168.2.7,192.168.2.1,6,53628,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10925,0,-1
192.168.2.1,192.168.2.7,6,55424,36167,0,-1
192.168.2.1,192.168.2.7,6,55424,35783,0,-1
192.168.2.1,192.168.2.7,6,55424,61330,0,-1
192.168.2.1,192.168.2.7,6,55424,18168,0,-1
192.168.2.7,192.168.2.1,6,38588,55424,0,-1
192.168.2.7,192.168.2.1,6,38908,55424,0,-1
192.168.2.7,192.168.2.1,6,27203,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,54765,0,-1
192.168.2.1,192.168.2.7,6,55424,53933,0,-1
192.168.2.1,192.168.2.7,6,55424,35256,0,-1
192.168.2.1,192.168.2.7,6,55424,43448,0,-1
192.168.2.1,192.168.2.7,6,55424,64365,0,-1
192.168.2.7,192.168.2.1,6,32643,55424,0,-1
192.168.2.7,192.168.2.1,6,32003,55424,0,-1
192.168.2.7,192.168.2.1,6,43708,55424,0,-1
192.168.2.7,192.168.2.1,6,20867,55424,0,-1
192.168.2.7,192.168.2.1,6,42556,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,33645,0,-1
192.168.2.7,192.168.2.1,6,41148,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5063,0,-1
192.168.2.7,192.168.2.1,6,45116,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,65336,0,-1
192.168.2.7,192.168.2.1,6,47612,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61560,0,-1
192.168.2.1,192.168.2.7,6,55424,41645,0,-1
192.168.2.1,192.168.2.7,6,55424,56171,0,-1
192.168.2.1,192.168.2.7,6,55424,55979,0,-1
192.168.2.7,192.168.2.1,6,62721,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,6036,0,-1
192.168.2.7,192.168.2.1,6,62145,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1620,0,-1
192.168.2.7,192.168.2.1,6,9278,55424,0,-1
192.168.2.7,192.168.2.1,6,8702,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,22740,0,-1
192.168.2.1,192.168.2.7,6,55424,50305,0,-1
192.168.2.7,192.168.2.1,6,25662,55424,0,-1
192.168.2.7,192.168.2.1,6,40641,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8638,0,-1
192.168.2.7,192.168.2.1,6,34881,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17899,0,-1
192.168.2.7,192.168.2.1,6,30590,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,7998,0,-1
192.168.2.1,192.168.2.7,6,55424,21995,0,-1
192.168.2.7,192.168.2.1,6,31230,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,44628,0,-1
192.168.2.1,192.168.2.7,6,55424,21547,0,-1
192.168.2.7,192.168.2.1,6,32318,55424,0,-1
192.168.2.7,192.168.2.1,6,22526,55424,0,-1
192.168.2.7,192.168.2.1,6,22206,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51412,0,-1
192.168.2.7,192.168.2.1,6,44289,55424,0,-1
192.168.2.7,192.168.2.1,6,42689,55424,0,-1
192.168.2.7,192.168.2.1,6,22718,55424,0,-1
192.168.2.7,192.168.2.1,6,23102,55424,0,-1
192.168.2.7,192.168.2.1,6,18942,55424,0,-1
192.168.2.7,192.168.2.1,6,18430,55424,0,-1
192.168.2.7,192.168.2.1,6,5505,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,26837,0,-1
192.168.2.1,192.168.2.7,6,55424,39978,0,-1
192.168.2.1,192.168.2.7,6,55424,52991,0,-1
192.168.2.1,192.168.2.7,6,55424,30933,0,-1
192.168.2.1,192.168.2.7,6,55424,53375,0,-1
192.168.2.1,192.168.2.7,6,55424,32341,0,-1
192.168.2.1,192.168.2.7,6,55424,55423,0,-1
192.168.2.1,192.168.2.7,6,55424,8704,0,-1
192.168.2.7,192.168.2.1,6,7937,55424,0,-1
192.168.2.7,192.168.2.1,6,63358,55424,0,-1
192.168.2.7,192.168.2.1,6,62014,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43690,0,-1
192.168.2.7,192.168.2.1,6,1089,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61887,0,-1
192.168.2.1,192.168.2.7,6,55424,3008,0,-1
192.168.2.7,192.168.2.1,6,55294,55424,0,-1
192.168.2.7,192.168.2.1,6,54334,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,14549,0,-1
192.168.2.1,192.168.2.7,6,55424,39039,0,-1
192.168.2.7,192.168.2.1,6,55870,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8469,0,-1
192.168.2.7,192.168.2.1,6,8961,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,56170,0,-1
192.168.2.1,192.168.2.7,6,55424,58410,0,-1
192.168.2.1,192.168.2.7,6,55424,1941,0,-1
192.168.2.1,192.168.2.7,6,55424,62954,0,-1
192.168.2.1,192.168.2.7,6,55424,26751,0,-1
192.168.2.1,192.168.2.7,6,55424,53141,0,-1
192.168.2.7,192.168.2.1,6,37886,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,30847,0,-1
192.168.2.7,192.168.2.1,6,24641,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,55509,0,-1
192.168.2.1,192.168.2.7,6,55424,9706,0,-1
192.168.2.7,192.168.2.1,6,29441,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57557,0,-1
192.168.2.7,192.168.2.1,6,30977,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43968,0,-1
192.168.2.1,192.168.2.7,6,55424,16127,0,-1
192.168.2.7,192.168.2.1,6,22913,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,56448,0,-1
192.168.2.1,192.168.2.7,6,55424,29546,0,-1
192.168.2.7,192.168.2.1,6,46974,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,7999,0,-1
192.168.2.1,192.168.2.7,6,55424,21546,0,-1
192.168.2.1,192.168.2.7,6,55424,37142,0,-1
192.168.2.1,192.168.2.7,6,55424,14460,0,-1
192.168.2.7,192.168.2.1,6,61439,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,25641,0,-1
192.168.2.7,192.168.2.1,6,60927,55424,0,-1
192.168.2.7,192.168.2.1,6,57855,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,4540,0,-1
192.168.2.7,192.168.2.1,6,62015,55424,0,-1
192.168.2.7,192.168.2.1,6,1408,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,28476,0,-1
192.168.2.7,192.168.2.1,6,10496,55424,0,-1
192.168.2.7,192.168.2.1,6,55487,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35971,0,-1
192.168.2.7,192.168.2.1,6,8384,55424,0,-1
192.168.2.7,192.168.2.1,6,51711,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,7209,0,-1
192.168.2.7,192.168.2.1,6,50559,55424,0,-1
192.168.2.7,192.168.2.1,6,50751,55424,0,-1
192.168.2.7,192.168.2.1,6,14912,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,24316,0,-1
192.168.2.1,192.168.2.7,6,55424,27587,0,-1
192.168.2.7,192.168.2.1,6,37375,55424,0,-1
192.168.2.7,192.168.2.1,6,24960,55424,0,-1
192.168.2.7,192.168.2.1,6,25344,55424,0,-1
192.168.2.7,192.168.2.1,6,40959,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10134,0,-1
192.168.2.1,192.168.2.7,6,55424,19395,0,-1
192.168.2.7,192.168.2.1,6,29248,55424,0,-1
192.168.2.7,192.168.2.1,6,32959,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37929,0,-1
192.168.2.1,192.168.2.7,6,55424,15683,0,-1
192.168.2.7,192.168.2.1,6,44223,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51324,0,-1
192.168.2.7,192.168.2.1,6,44543,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,26198,0,-1
192.168.2.7,192.168.2.1,6,42559,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,11587,0,-1
192.168.2.1,192.168.2.7,6,55424,20374,0,-1
192.168.2.7,192.168.2.1,6,47487,55424,0,-1
192.168.2.7,192.168.2.1,6,47295,55424,0,-1
192.168.2.7,192.168.2.1,6,47679,55424,0,-1
192.168.2.7,192.168.2.1,6,59968,55424,0,-1
192.168.2.7,192.168.2.1,6,5183,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,13160,0,-1
192.168.2.7,192.168.2.1,6,58944,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35330,0,-1
192.168.2.7,192.168.2.1,6,62528,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,59287,0,-1
192.168.2.1,192.168.2.7,6,55424,65431,0,-1
192.168.2.1,192.168.2.7,6,55424,22333,0,-1
192.168.2.7,192.168.2.1,6,64576,55424,0,-1
192.168.2.7,192.168.2.1,6,64704,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,40855,0,-1
192.168.2.7,192.168.2.1,6,53952,55424,0,-1
192.168.2.7,192.168.2.1,6,54016,55424,0,-1
192.168.2.7,192.168.2.1,6,9087,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47319,0,-1
192.168.2.1,192.168.2.7,6,55424,19112,0,-1
192.168.2.1,192.168.2.7,6,55424,41239,0,-1
192.168.2.7,192.168.2.1,6,16383,55424,0,-1
192.168.2.7,192.168.2.1,6,27199,55424,0,-1
192.168.2.7,192.168.2.1,6,38272,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10754,0,-1
192.168.2.1,192.168.2.7,6,55424,33832,0,-1
192.168.2.1,192.168.2.7,6,55424,32663,0,-1
192.168.2.7,192.168.2.1,6,24959,55424,0,-1
192.168.2.7,192.168.2.1,6,25279,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5058,0,-1
192.168.2.1,192.168.2.7,6,55424,48168,0,-1
192.168.2.1,192.168.2.7,6,55424,4610,0,-1
192.168.2.1,192.168.2.7,6,55424,962,0,-1
192.168.2.1,192.168.2.7,6,55424,50024,0,-1
192.168.2.7,192.168.2.1,6,43200,55424,0,-1
192.168.2.7,192.168.2.1,6,44416,55424,0,-1
192.168.2.7,192.168.2.1,6,22911,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,56808,0,-1
192.168.2.1,192.168.2.7,6,55424,8471,0,-1
192.168.2.7,192.168.2.1,6,20479,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42749,0,-1
192.168.2.1,192.168.2.7,6,55424,28401,0,-1
192.168.2.7,192.168.2.1,6,61189,55424,0,-1
192.168.2.7,192.168.2.1,6,60485,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18225,0,-1
192.168.2.1,192.168.2.7,6,55424,6820,0,-1
192.168.2.1,192.168.2.7,6,55424,22321,0,-1
192.168.2.7,192.168.2.1,6,1210,55424,0,-1
192.168.2.7,192.168.2.1,6,64581,55424,0,-1
192.168.2.7,192.168.2.1,6,698,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37083,0,-1
192.168.2.7,192.168.2.1,6,11642,55424,0,-1
192.168.2.7,192.168.2.1,6,9402,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,9969,0,-1
192.168.2.1,192.168.2.7,6,55424,21988,0,-1
192.168.2.7,192.168.2.1,6,50245,55424,0,-1
192.168.2.7,192.168.2.1,6,15546,55424,0,-1
192.168.2.7,192.168.2.1,6,16378,55424,0,-1
192.168.2.7,192.168.2.1,6,15738,55424,0,-1
192.168.2.7,192.168.2.1,6,27194,55424,0,-1
192.168.2.7,192.168.2.1,6,37253,55424,0,-1
192.168.2.7,192.168.2.1,6,37061,55424,0,-1
192.168.2.7,192.168.2.1,6,26298,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,33636,0,-1
192.168.2.1,192.168.2.7,6,55424,28955,0,-1
192.168.2.1,192.168.2.7,6,55424,28891,0,-1
192.168.2.1,192.168.2.7,6,55424,6670,0,-1
192.168.2.1,192.168.2.7,6,55424,63217,0,-1
192.168.2.1,192.168.2.7,6,55424,41636,0,-1
192.168.2.7,192.168.2.1,6,22010,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31694,0,-1
192.168.2.1,192.168.2.7,6,55424,53924,0,-1
192.168.2.1,192.168.2.7,6,55424,29646,0,-1
192.168.2.1,192.168.2.7,6,55424,55972,0,-1
