ip_src,ip_dst,proto,port_src,port_dst,label,loss
192.168.2.1,192.168.2.7,6,55424,39873,0,-1
192.168.2.1,192.168.2.7,6,55424,24702,0,-1
192.168.2.7,192.168.2.1,6,23550,55424,0,-1
192.168.2.7,192.168.2.1,6,42049,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,54868,0,-1
192.168.2.7,192.168.2.1,6,22718,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,55188,0,-1
192.168.2.1,192.168.2.7,6,55424,32574,0,-1
192.168.2.7,192.168.2.1,6,23934,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,9707,0,-1
192.168.2.1,192.168.2.7,6,55424,29118,0,-1
192.168.2.1,192.168.2.7,6,55424,30526,0,-1
192.168.2.7,192.168.2.1,6,23742,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35777,0,-1
192.168.2.7,192.168.2.1,6,46849,55424,0,-1
192.168.2.7,192.168.2.1,6,46465,55424,0,-1
192.168.2.7,192.168.2.1,6,19326,55424,0,-1
192.168.2.7,192.168.2.1,6,18814,55424,0,-1
192.168.2.7,192.168.2.1,6,19134,55424,0,-1
192.168.2.7,192.168.2.1,6,46337,55424,0,-1
192.168.2.7,192.168.2.1,6,19646,55424,0,-1
192.168.2.7,192.168.2.1,6,45825,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,20286,0,-1
192.168.2.1,192.168.2.7,6,55424,18878,0,-1
192.168.2.1,192.168.2.7,6,55424,57620,0,-1
192.168.2.1,192.168.2.7,6,55424,58964,0,-1
192.168.2.1,192.168.2.7,6,55424,65428,0,-1
192.168.2.1,192.168.2.7,6,55424,1067,0,-1
192.168.2.7,192.168.2.1,6,47361,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1515,0,-1
192.168.2.1,192.168.2.7,6,55424,65108,0,-1
192.168.2.1,192.168.2.7,6,55424,43521,0,-1
192.168.2.1,192.168.2.7,6,55424,2923,0,-1
192.168.2.1,192.168.2.7,6,55424,61652,0,-1
192.168.2.1,192.168.2.7,6,55424,42113,0,-1
192.168.2.1,192.168.2.7,6,55424,61716,0,-1
192.168.2.7,192.168.2.1,6,16958,55424,0,-1
192.168.2.7,192.168.2.1,6,48321,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37930,0,-1
192.168.2.7,192.168.2.1,6,59902,55424,0,-1
192.168.2.7,192.168.2.1,6,5697,55424,0,-1
192.168.2.7,192.168.2.1,6,5185,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,50943,0,-1
192.168.2.1,192.168.2.7,6,55424,37546,0,-1
192.168.2.1,192.168.2.7,6,55424,24789,0,-1
192.168.2.7,192.168.2.1,6,4673,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39978,0,-1
192.168.2.1,192.168.2.7,6,55424,39594,0,-1
192.168.2.1,192.168.2.7,6,55424,12800,0,-1
192.168.2.1,192.168.2.7,6,55424,26197,0,-1
192.168.2.1,192.168.2.7,6,55424,32661,0,-1
192.168.2.7,192.168.2.1,6,6849,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,33642,0,-1
192.168.2.7,192.168.2.1,6,58942,55424,0,-1
192.168.2.7,192.168.2.1,6,58558,55424,0,-1
192.168.2.7,192.168.2.1,6,6721,55424,0,-1
192.168.2.7,192.168.2.1,6,7873,55424,0,-1
192.168.2.7,192.168.2.1,6,57406,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,9344,0,-1
192.168.2.7,192.168.2.1,6,7553,55424,0,-1
192.168.2.7,192.168.2.1,6,57918,55424,0,-1
192.168.2.7,192.168.2.1,6,7361,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,4608,0,-1
192.168.2.1,192.168.2.7,6,55424,59839,0,-1
192.168.2.1,192.168.2.7,6,55424,48618,0,-1
192.168.2.1,192.168.2.7,6,55424,47978,0,-1
192.168.2.7,192.168.2.1,6,62526,55424,0,-1
192.168.2.7,192.168.2.1,6,2945,55424,0,-1
192.168.2.7,192.168.2.1,6,3841,55424,0,-1
192.168.2.7,192.168.2.1,6,61950,55424,0,-1
192.168.2.7,192.168.2.1,6,62334,55424,0,-1
192.168.2.7,192.168.2.1,6,3137,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18645,0,-1
192.168.2.7,192.168.2.1,6,62462,55424,0,-1
192.168.2.7,192.168.2.1,6,64510,55424,0,-1
192.168.2.7,192.168.2.1,6,1281,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,20757,0,-1
192.168.2.1,192.168.2.7,6,55424,960,0,-1
192.168.2.7,192.168.2.1,6,1601,55424,0,-1
192.168.2.7,192.168.2.1,6,64062,55424,0,-1
192.168.2.7,192.168.2.1,6,65,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,2560,0,-1
192.168.2.1,192.168.2.7,6,55424,42474,0,-1
192.168.2.7,192.168.2.1,6,769,55424,0,-1
192.168.2.7,192.168.2.1,6,193,55424,0,-1
169.254.174.17,8.8.4.4,17,53,55084,1,-1
192.168.2.1,192.168.2.7,6,55424,15957,0,-1
192.168.2.1,192.168.2.7,6,55424,14613,0,-1
192.168.2.1,192.168.2.7,6,55424,38655,0,-1
192.168.2.1,192.168.2.7,6,55424,50218,0,-1
192.168.2.1,192.168.2.7,6,55424,36991,0,-1
192.168.2.7,192.168.2.1,6,10625,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51882,0,-1
192.168.2.7,192.168.2.1,6,11521,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,12565,0,-1
192.168.2.1,192.168.2.7,6,55424,12501,0,-1
192.168.2.7,192.168.2.1,6,54142,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39039,0,-1
192.168.2.1,192.168.2.7,6,55424,54762,0,-1
192.168.2.7,192.168.2.1,6,55806,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,11861,0,-1
192.168.2.7,192.168.2.1,6,9281,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,54314,0,-1
192.168.2.7,192.168.2.1,6,9473,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8469,0,-1
192.168.2.7,192.168.2.1,6,8961,55424,0,-1
192.168.2.7,192.168.2.1,6,8385,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,34943,0,-1
192.168.2.1,192.168.2.7,6,55424,29632,0,-1
192.168.2.7,192.168.2.1,6,9089,55424,0,-1
192.168.2.7,192.168.2.1,6,52222,55424,0,-1
192.168.2.7,192.168.2.1,6,13377,55424,0,-1
192.168.2.7,192.168.2.1,6,14209,55424,0,-1
192.168.2.7,192.168.2.1,6,51390,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60074,0,-1
192.168.2.7,192.168.2.1,6,13505,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8085,0,-1
192.168.2.7,192.168.2.1,6,13185,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,45183,0,-1
192.168.2.7,192.168.2.1,6,13057,55424,0,-1
192.168.2.7,192.168.2.1,6,52414,55424,0,-1
192.168.2.7,192.168.2.1,6,12865,55424,0,-1
192.168.2.7,192.168.2.1,6,50366,55424,0,-1
192.168.2.7,192.168.2.1,6,50750,55424,0,-1
192.168.2.7,192.168.2.1,6,14529,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,64170,0,-1
192.168.2.1,192.168.2.7,6,55424,277,0,-1
192.168.2.1,192.168.2.7,6,55424,1621,0,-1
192.168.2.7,192.168.2.1,6,16129,55424,0,-1
192.168.2.7,192.168.2.1,6,15553,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,2261,0,-1
192.168.2.7,192.168.2.1,6,15425,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42751,0,-1
192.168.2.7,192.168.2.1,6,15617,55424,0,-1
192.168.2.7,192.168.2.1,6,27009,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,15210,0,-1
192.168.2.1,192.168.2.7,6,55424,15402,0,-1
192.168.2.7,192.168.2.1,6,27329,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,15850,0,-1
192.168.2.1,192.168.2.7,6,55424,50773,0,-1
192.168.2.1,192.168.2.7,6,55424,13354,0,-1
192.168.2.1,192.168.2.7,6,55424,40064,0,-1
192.168.2.7,192.168.2.1,6,28225,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,52821,0,-1
192.168.2.1,192.168.2.7,6,55424,26367,0,-1
192.168.2.1,192.168.2.7,6,55424,25023,0,-1
192.168.2.7,192.168.2.1,6,26305,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,11306,0,-1
192.168.2.1,192.168.2.7,6,55424,33920,0,-1
192.168.2.7,192.168.2.1,6,39102,55424,0,-1
192.168.2.7,192.168.2.1,6,39806,55424,0,-1
192.168.2.7,192.168.2.1,6,39422,55424,0,-1
192.168.2.7,192.168.2.1,6,24641,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,55509,0,-1
192.168.2.1,192.168.2.7,6,55424,30527,0,-1
192.168.2.7,192.168.2.1,6,40510,55424,0,-1
192.168.2.7,192.168.2.1,6,40446,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36160,0,-1
192.168.2.7,192.168.2.1,6,35390,55424,0,-1
192.168.2.7,192.168.2.1,6,29889,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61013,0,-1
192.168.2.1,192.168.2.7,6,55424,48256,0,-1
192.168.2.7,192.168.2.1,6,30593,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18239,0,-1
192.168.2.7,192.168.2.1,6,36030,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,58965,0,-1
192.168.2.7,192.168.2.1,6,29441,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,7018,0,-1
192.168.2.1,192.168.2.7,6,55424,7210,0,-1
192.168.2.1,192.168.2.7,6,55424,57557,0,-1
192.168.2.1,192.168.2.7,6,55424,44352,0,-1
192.168.2.7,192.168.2.1,6,34494,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1514,0,-1
192.168.2.7,192.168.2.1,6,34366,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,874,0,-1
192.168.2.1,192.168.2.7,6,55424,44160,0,-1
192.168.2.1,192.168.2.7,6,55424,22975,0,-1
192.168.2.1,192.168.2.7,6,55424,24319,0,-1
192.168.2.7,192.168.2.1,6,31809,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61653,0,-1
192.168.2.1,192.168.2.7,6,55424,63381,0,-1
192.168.2.1,192.168.2.7,6,55424,2922,0,-1
192.168.2.7,192.168.2.1,6,44030,55424,0,-1
192.168.2.7,192.168.2.1,6,43390,55424,0,-1
192.168.2.7,192.168.2.1,6,22401,55424,0,-1
192.168.2.7,192.168.2.1,6,21889,55424,0,-1
192.168.2.7,192.168.2.1,6,43582,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,27690,0,-1
192.168.2.7,192.168.2.1,6,44414,55424,0,-1
192.168.2.7,192.168.2.1,6,21185,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,12735,0,-1
192.168.2.1,192.168.2.7,6,55424,25642,0,-1
192.168.2.7,192.168.2.1,6,44222,55424,0,-1
192.168.2.7,192.168.2.1,6,21057,55424,0,-1
192.168.2.7,192.168.2.1,6,42174,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31402,0,-1
192.168.2.1,192.168.2.7,6,55424,12031,0,-1
192.168.2.1,192.168.2.7,6,55424,31594,0,-1
192.168.2.1,192.168.2.7,6,55424,32981,0,-1
192.168.2.1,192.168.2.7,6,55424,34709,0,-1
192.168.2.7,192.168.2.1,6,24321,55424,0,-1
192.168.2.7,192.168.2.1,6,41470,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,55808,0,-1
192.168.2.7,192.168.2.1,6,41342,55424,0,-1
192.168.2.7,192.168.2.1,6,24257,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8319,0,-1
192.168.2.7,192.168.2.1,6,18497,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5951,0,-1
192.168.2.1,192.168.2.7,6,55424,17258,0,-1
192.168.2.1,192.168.2.7,6,55424,5887,0,-1
192.168.2.7,192.168.2.1,6,18625,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47381,0,-1
192.168.2.7,192.168.2.1,6,20161,55424,0,-1
192.168.2.7,192.168.2.1,6,45438,55424,0,-1
192.168.2.7,192.168.2.1,6,45758,55424,0,-1
192.168.2.7,192.168.2.1,6,19841,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,19114,0,-1
192.168.2.1,192.168.2.7,6,55424,19946,0,-1
192.168.2.1,192.168.2.7,6,55424,1855,0,-1
192.168.2.1,192.168.2.7,6,55424,44949,0,-1
192.168.2.1,192.168.2.7,6,55424,64448,0,-1
192.168.2.7,192.168.2.1,6,17473,55424,0,-1
192.168.2.7,192.168.2.1,6,18113,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,447,0,-1
192.168.2.7,192.168.2.1,6,16769,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,62592,0,-1
192.168.2.7,192.168.2.1,6,16577,55424,0,-1
192.168.2.7,192.168.2.1,6,17089,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,3839,0,-1
192.168.2.7,192.168.2.1,6,48830,55424,0,-1
192.168.2.7,192.168.2.1,6,60415,55424,0,-1
192.168.2.7,192.168.2.1,6,5376,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,38486,0,-1
192.168.2.1,192.168.2.7,6,55424,37078,0,-1
192.168.2.7,192.168.2.1,6,5696,55424,0,-1
192.168.2.7,192.168.2.1,6,5888,55424,0,-1
192.168.2.7,192.168.2.1,6,60799,55424,0,-1
192.168.2.7,192.168.2.1,6,4992,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,14076,0,-1
192.168.2.7,192.168.2.1,6,60991,55424,0,-1
192.168.2.7,192.168.2.1,6,60927,55424,0,-1
192.168.2.7,192.168.2.1,6,4480,55424,0,-1
192.168.2.7,192.168.2.1,6,58559,55424,0,-1
192.168.2.7,192.168.2.1,6,6720,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31401,0,-1
192.168.2.1,192.168.2.7,6,55424,10364,0,-1
192.168.2.7,192.168.2.1,6,6400,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,54211,0,-1
192.168.2.1,192.168.2.7,6,55424,30185,0,-1
192.168.2.7,192.168.2.1,6,7360,55424,0,-1
192.168.2.7,192.168.2.1,6,7552,55424,0,-1
192.168.2.7,192.168.2.1,6,57727,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,56259,0,-1
192.168.2.1,192.168.2.7,6,55424,29737,0,-1
192.168.2.7,192.168.2.1,6,2112,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60355,0,-1
192.168.2.7,192.168.2.1,6,63487,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17897,0,-1
192.168.2.7,192.168.2.1,6,2240,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60739,0,-1
192.168.2.7,192.168.2.1,6,3776,55424,0,-1
192.168.2.7,192.168.2.1,6,61503,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,45270,0,-1
192.168.2.7,192.168.2.1,6,61631,55424,0,-1
192.168.2.7,192.168.2.1,6,3840,55424,0,-1
192.168.2.7,192.168.2.1,6,3264,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1852,0,-1
192.168.2.1,192.168.2.7,6,55424,44950,0,-1
192.168.2.7,192.168.2.1,6,1600,55424,0,-1
192.168.2.7,192.168.2.1,6,1088,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1788,0,-1
192.168.2.7,192.168.2.1,6,1280,55424,0,-1
192.168.2.7,192.168.2.1,6,384,55424,0,-1
192.168.2.7,192.168.2.1,6,768,55424,0,-1
192.168.2.7,192.168.2.1,6,192,55424,0,-1
192.168.2.7,192.168.2.1,6,65535,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,24041,0,-1
192.168.2.7,192.168.2.1,6,65215,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37827,0,-1
192.168.2.1,192.168.2.7,6,55424,15209,0,-1
192.168.2.7,192.168.2.1,6,54783,55424,0,-1
192.168.2.7,192.168.2.1,6,55295,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,49430,0,-1
192.168.2.1,192.168.2.7,6,55424,50774,0,-1
192.168.2.7,192.168.2.1,6,53823,55424,0,-1
192.168.2.7,192.168.2.1,6,11648,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51414,0,-1
192.168.2.1,192.168.2.7,6,55424,40259,0,-1
192.168.2.7,192.168.2.1,6,12160,55424,0,-1
192.168.2.7,192.168.2.1,6,11520,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,11113,0,-1
192.168.2.7,192.168.2.1,6,55679,55424,0,-1
192.168.2.7,192.168.2.1,6,10112,55424,0,-1
192.168.2.7,192.168.2.1,6,55487,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31164,0,-1
192.168.2.7,192.168.2.1,6,55807,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57238,0,-1
192.168.2.7,192.168.2.1,6,57343,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,28796,0,-1
192.168.2.7,192.168.2.1,6,56895,55424,0,-1
192.168.2.7,192.168.2.1,6,56831,55424,0,-1
192.168.2.7,192.168.2.1,6,8768,55424,0,-1
192.168.2.7,192.168.2.1,6,51775,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,16828,0,-1
192.168.2.7,192.168.2.1,6,52095,55424,0,-1
192.168.2.7,192.168.2.1,6,13376,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5161,0,-1
192.168.2.7,192.168.2.1,6,51263,55424,0,-1
192.168.2.7,192.168.2.1,6,52415,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,6825,0,-1
192.168.2.7,192.168.2.1,6,12480,55424,0,-1
192.168.2.7,192.168.2.1,6,53247,55424,0,-1
192.168.2.7,192.168.2.1,6,52287,55424,0,-1
192.168.2.7,192.168.2.1,6,52927,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,65110,0,-1
192.168.2.7,192.168.2.1,6,50879,55424,0,-1
192.168.2.7,192.168.2.1,6,51199,55424,0,-1
192.168.2.7,192.168.2.1,6,15104,55424,0,-1
192.168.2.7,192.168.2.1,6,50687,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,44163,0,-1
192.168.2.7,192.168.2.1,6,16064,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,3561,0,-1
192.168.2.7,192.168.2.1,6,49535,55424,0,-1
192.168.2.7,192.168.2.1,6,49343,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,63382,0,-1
192.168.2.7,192.168.2.1,6,49727,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,15958,0,-1
192.168.2.7,192.168.2.1,6,38591,55424,0,-1
192.168.2.7,192.168.2.1,6,27328,55424,0,-1
192.168.2.7,192.168.2.1,6,27392,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36988,0,-1
192.168.2.7,192.168.2.1,6,27008,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51881,0,-1
192.168.2.7,192.168.2.1,6,27904,55424,0,-1
192.168.2.7,192.168.2.1,6,27712,55424,0,-1
192.168.2.7,192.168.2.1,6,37055,55424,0,-1
192.168.2.7,192.168.2.1,6,28224,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39036,0,-1
192.168.2.1,192.168.2.7,6,55424,54761,0,-1
192.168.2.7,192.168.2.1,6,39423,55424,0,-1
192.168.2.7,192.168.2.1,6,39103,55424,0,-1
192.168.2.7,192.168.2.1,6,25664,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10454,0,-1
192.168.2.1,192.168.2.7,6,55424,34620,0,-1
192.168.2.7,192.168.2.1,6,40127,55424,0,-1
192.168.2.7,192.168.2.1,6,40511,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36604,0,-1
192.168.2.1,192.168.2.7,6,55424,34940,0,-1
192.168.2.7,192.168.2.1,6,24640,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10134,0,-1
192.168.2.1,192.168.2.7,6,55424,60265,0,-1
192.168.2.7,192.168.2.1,6,29760,55424,0,-1
192.168.2.7,192.168.2.1,6,30592,55424,0,-1
192.168.2.7,192.168.2.1,6,35007,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47548,0,-1
192.168.2.1,192.168.2.7,6,55424,60905,0,-1
192.168.2.1,192.168.2.7,6,55424,19587,0,-1
192.168.2.7,192.168.2.1,6,29376,55424,0,-1
192.168.2.7,192.168.2.1,6,35903,55424,0,-1
192.168.2.7,192.168.2.1,6,36415,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,7766,0,-1
192.168.2.7,192.168.2.1,6,36735,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,214,0,-1
192.168.2.1,192.168.2.7,6,55424,1942,0,-1
192.168.2.7,192.168.2.1,6,34303,55424,0,-1
192.168.2.7,192.168.2.1,6,34815,55424,0,-1
192.168.2.7,192.168.2.1,6,30976,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1622,0,-1
192.168.2.1,192.168.2.7,6,55424,42812,0,-1
192.168.2.7,192.168.2.1,6,32128,55424,0,-1
192.168.2.7,192.168.2.1,6,33663,55424,0,-1
192.168.2.7,192.168.2.1,6,33151,55424,0,-1
192.168.2.7,192.168.2.1,6,32448,55424,0,-1
192.168.2.7,192.168.2.1,6,32831,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37929,0,-1
192.168.2.1,192.168.2.7,6,55424,49276,0,-1
192.168.2.7,192.168.2.1,6,22080,55424,0,-1
192.168.2.7,192.168.2.1,6,21568,55424,0,-1
192.168.2.7,192.168.2.1,6,22208,55424,0,-1
192.168.2.7,192.168.2.1,6,21760,55424,0,-1
192.168.2.7,192.168.2.1,6,44223,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39785,0,-1
192.168.2.7,192.168.2.1,6,44543,55424,0,-1
192.168.2.7,192.168.2.1,6,21184,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,24854,0,-1
192.168.2.7,192.168.2.1,6,21376,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,32662,0,-1
192.168.2.7,192.168.2.1,6,43007,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,53372,0,-1
192.168.2.7,192.168.2.1,6,23296,55424,0,-1
192.168.2.7,192.168.2.1,6,42495,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10755,0,-1
192.168.2.7,192.168.2.1,6,41983,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57148,0,-1
192.168.2.1,192.168.2.7,6,55424,9347,0,-1
192.168.2.1,192.168.2.7,6,55424,8707,0,-1
192.168.2.1,192.168.2.7,6,55424,30294,0,-1
192.168.2.1,192.168.2.7,6,55424,35497,0,-1
192.168.2.1,192.168.2.7,6,55424,16662,0,-1
192.168.2.1,192.168.2.7,6,55424,5443,0,-1
192.168.2.1,192.168.2.7,6,55424,59836,0,-1
192.168.2.1,192.168.2.7,6,55424,47977,0,-1
192.168.2.1,192.168.2.7,6,55424,48169,0,-1
192.168.2.7,192.168.2.1,6,46463,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,46569,0,-1
192.168.2.7,192.168.2.1,6,19648,55424,0,-1
192.168.2.7,192.168.2.1,6,45247,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,7299,0,-1
192.168.2.1,192.168.2.7,6,55424,18646,0,-1
192.168.2.7,192.168.2.1,6,46079,55424,0,-1
192.168.2.7,192.168.2.1,6,48127,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,65276,0,-1
192.168.2.7,192.168.2.1,6,17472,55424,0,-1
192.168.2.7,192.168.2.1,6,17792,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1155,0,-1
192.168.2.7,192.168.2.1,6,47679,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,24150,0,-1
192.168.2.1,192.168.2.7,6,55424,2563,0,-1
192.168.2.7,192.168.2.1,6,17088,55424,0,-1
192.168.2.7,192.168.2.1,6,17152,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61564,0,-1
192.168.2.7,192.168.2.1,6,48319,55424,0,-1
192.168.2.7,192.168.2.1,6,59776,55424,0,-1
192.168.2.7,192.168.2.1,6,6015,55424,0,-1
192.168.2.7,192.168.2.1,6,5695,55424,0,-1
192.168.2.7,192.168.2.1,6,6143,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,49367,0,-1
192.168.2.1,192.168.2.7,6,55424,38018,0,-1
192.168.2.1,192.168.2.7,6,55424,13800,0,-1
192.168.2.7,192.168.2.1,6,60800,55424,0,-1
192.168.2.7,192.168.2.1,6,4991,55424,0,-1
192.168.2.7,192.168.2.1,6,60480,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,13352,0,-1
192.168.2.7,192.168.2.1,6,4159,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10920,0,-1
192.168.2.1,192.168.2.7,6,55424,53527,0,-1
192.168.2.1,192.168.2.7,6,55424,54871,0,-1
192.168.2.1,192.168.2.7,6,55424,53463,0,-1
192.168.2.1,192.168.2.7,6,55424,55191,0,-1
192.168.2.1,192.168.2.7,6,55424,11304,0,-1
192.168.2.7,192.168.2.1,6,57408,55424,0,-1
192.168.2.7,192.168.2.1,6,58048,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8872,0,-1
192.168.2.1,192.168.2.7,6,55424,9256,0,-1
