ip_src,ip_dst,proto,port_src,port_dst,label,loss
192.168.2.7,192.168.2.1,6,32550,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,12299,0,-1
192.168.2.7,192.168.2.1,6,19686,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,23646,0,-1
192.168.2.1,192.168.2.7,6,55424,43466,0,-1
192.168.2.1,192.168.2.7,6,55424,15605,0,-1
192.168.2.7,192.168.2.1,6,56038,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47456,0,-1
192.168.2.7,192.168.2.1,6,42406,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,63008,0,-1
192.168.2.1,192.168.2.7,6,55424,34038,0,-1
192.168.2.7,192.168.2.1,6,62695,55424,0,-1
192.168.2.7,192.168.2.1,6,53031,55424,0,-1
192.168.2.7,192.168.2.1,6,14488,55424,0,-1
192.168.2.7,192.168.2.1,6,27800,55424,0,-1
192.168.2.7,192.168.2.1,6,40039,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,38729,0,-1
192.168.2.1,192.168.2.7,6,55424,8547,0,-1
192.168.2.7,192.168.2.1,6,54936,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60962,0,-1
192.168.2.7,192.168.2.1,6,52184,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,32738,0,-1
192.168.2.7,192.168.2.1,6,60525,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,16849,0,-1
192.168.2.1,192.168.2.7,6,55424,41582,0,-1
192.168.2.7,192.168.2.1,6,9234,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5691,0,-1
192.168.2.1,192.168.2.7,6,55424,21422,0,-1
192.168.2.7,192.168.2.1,6,6957,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,49530,0,-1
192.168.2.7,192.168.2.1,6,10157,55424,0,-1
192.168.2.7,192.168.2.1,6,13613,55424,0,-1
192.168.2.7,192.168.2.1,6,27245,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,59219,0,-1
192.168.2.1,192.168.2.7,6,55424,3372,0,-1
192.168.2.7,192.168.2.1,6,33747,55424,0,-1
192.168.2.7,192.168.2.1,6,43475,55424,0,-1
192.168.2.7,192.168.2.1,6,19692,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60807,0,-1
192.168.2.1,192.168.2.7,6,55424,43719,0,-1
192.168.2.1,192.168.2.7,6,55424,54509,0,-1
192.168.2.7,192.168.2.1,6,31251,55424,0,-1
192.168.2.7,192.168.2.1,6,46316,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,27393,0,-1
192.168.2.1,192.168.2.7,6,55424,37246,0,-1
192.168.2.1,192.168.2.7,6,55424,28033,0,-1
192.168.2.7,192.168.2.1,6,60945,55424,0,-1
192.168.2.7,192.168.2.1,6,51665,55424,0,-1
192.168.2.7,192.168.2.1,6,53201,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,58943,0,-1
192.168.2.1,192.168.2.7,6,55424,54506,0,-1
192.168.2.7,192.168.2.1,6,15505,55424,0,-1
192.168.2.7,192.168.2.1,6,36654,55424,0,-1
192.168.2.7,192.168.2.1,6,41774,55424,0,-1
192.168.2.7,192.168.2.1,6,57135,55424,0,-1
192.168.2.7,192.168.2.1,6,13648,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,32131,0,-1
192.168.2.1,192.168.2.7,6,55424,62057,0,-1
192.168.2.7,192.168.2.1,6,43759,55424,0,-1
192.168.2.7,192.168.2.1,6,24208,55424,0,-1
192.168.2.7,192.168.2.1,6,56784,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,21736,0,-1
192.168.2.1,192.168.2.7,6,55424,49533,0,-1
192.168.2.7,192.168.2.1,6,30511,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57533,0,-1
192.168.2.1,192.168.2.7,6,55424,20311,0,-1
192.168.2.7,192.168.2.1,6,31855,55424,0,-1
192.168.2.7,192.168.2.1,6,47440,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,23,0,-1
192.168.2.1,192.168.2.7,6,55424,37966,0,-1
192.168.2.1,192.168.2.7,6,55424,41742,0,-1
192.168.2.7,192.168.2.1,6,13546,55424,0,-1
192.168.2.7,192.168.2.1,6,50645,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,13070,0,-1
192.168.2.1,192.168.2.7,6,55424,38449,0,-1
192.168.2.7,192.168.2.1,6,11285,55424,0,-1
192.168.2.7,192.168.2.1,6,31701,55424,0,-1
192.168.2.7,192.168.2.1,6,22165,55424,0,-1
192.168.2.7,192.168.2.1,6,58987,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,27404,0,-1
192.168.2.1,192.168.2.7,6,55424,39283,0,-1
192.168.2.7,192.168.2.1,6,56427,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,58598,0,-1
192.168.2.1,192.168.2.7,6,55424,25,0,-1
192.168.2.1,192.168.2.7,6,55424,33868,0,-1
192.168.2.1,192.168.2.7,6,55424,33548,0,-1
192.168.2.1,192.168.2.7,6,55424,41676,0,-1
192.168.2.7,192.168.2.1,6,21524,55424,0,-1
192.168.2.7,192.168.2.1,6,22996,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,2072,0,-1
192.168.2.1,192.168.2.7,6,55424,37479,0,-1
192.168.2.1,192.168.2.7,6,55424,15053,0,-1
192.168.2.1,192.168.2.7,6,55424,36135,0,-1
192.168.2.1,192.168.2.7,6,55424,23847,0,-1
192.168.2.7,192.168.2.1,6,17643,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1588,0,-1
192.168.2.1,192.168.2.7,6,55424,31092,0,-1
192.168.2.7,192.168.2.1,6,39657,55424,0,-1
192.168.2.7,192.168.2.1,6,35113,55424,0,-1
192.168.2.7,192.168.2.1,6,33897,55424,0,-1
192.168.2.7,192.168.2.1,6,48041,55424,0,-1
192.168.2.7,192.168.2.1,6,62102,55424,0,-1
192.168.2.7,192.168.2.1,6,62422,55424,0,-1
192.168.2.7,192.168.2.1,6,1641,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,52618,0,-1
192.168.2.1,192.168.2.7,6,55424,23456,0,-1
192.168.2.7,192.168.2.1,6,24873,55424,0,-1
192.168.2.7,192.168.2.1,6,35990,55424,0,-1
192.168.2.7,192.168.2.1,6,36374,55424,0,-1
192.168.2.7,192.168.2.1,6,2344,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,58275,0,-1
192.168.2.7,192.168.2.1,6,64471,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37795,0,-1
192.168.2.1,192.168.2.7,6,55424,27100,0,-1
192.168.2.7,192.168.2.1,6,13928,55424,0,-1
192.168.2.7,192.168.2.1,6,14248,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,12899,0,-1
192.168.2.1,192.168.2.7,6,55424,22518,0,-1
192.168.2.1,192.168.2.7,6,55424,41673,0,-1
192.168.2.1,192.168.2.7,6,55424,20125,0,-1
192.168.2.1,192.168.2.7,6,55424,58935,0,-1
192.168.2.1,192.168.2.7,6,55424,42210,0,-1
192.168.2.1,192.168.2.7,6,55424,25352,0,-1
192.168.2.1,192.168.2.7,6,55424,51912,0,-1
192.168.2.7,192.168.2.1,6,46376,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,48989,0,-1
192.168.2.7,192.168.2.1,6,59709,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,22468,0,-1
192.168.2.7,192.168.2.1,6,14466,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,59985,0,-1
192.168.2.1,192.168.2.7,6,55424,23291,0,-1
192.168.2.1,192.168.2.7,6,55424,26478,0,-1
192.168.2.7,192.168.2.1,6,42621,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,41873,0,-1
192.168.2.1,192.168.2.7,6,55424,35962,0,-1
192.168.2.7,192.168.2.1,6,13949,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,62266,0,-1
192.168.2.7,192.168.2.1,6,43970,55424,0,-1
192.168.2.7,192.168.2.1,6,20605,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,34757,0,-1
192.168.2.1,192.168.2.7,6,55424,42949,0,-1
192.168.2.1,192.168.2.7,6,55424,5996,0,-1
192.168.2.1,192.168.2.7,6,55424,46598,0,-1
192.168.2.1,192.168.2.7,6,55424,19193,0,-1
192.168.2.7,192.168.2.1,6,11388,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,30572,0,-1
192.168.2.7,192.168.2.1,6,34947,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,13203,0,-1
192.168.2.7,192.168.2.1,6,42627,55424,0,-1
192.168.2.7,192.168.2.1,6,45379,55424,0,-1
192.168.2.7,192.168.2.1,6,59708,55424,0,-1
192.168.2.7,192.168.2.1,6,4419,55424,0,-1
192.168.2.7,192.168.2.1,6,63292,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60935,0,-1
192.168.2.7,192.168.2.1,6,643,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31544,0,-1
192.168.2.1,192.168.2.7,6,55424,44551,0,-1
192.168.2.7,192.168.2.1,6,49980,55424,0,-1
192.168.2.7,192.168.2.1,6,31363,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61933,0,-1
192.168.2.1,192.168.2.7,6,55424,29586,0,-1
192.168.2.1,192.168.2.7,6,55424,13588,0,-1
192.168.2.7,192.168.2.1,6,2494,55424,0,-1
192.168.2.7,192.168.2.1,6,63297,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47870,0,-1
192.168.2.1,192.168.2.7,6,55424,36715,0,-1
192.168.2.7,192.168.2.1,6,35969,55424,0,-1
192.168.2.7,192.168.2.1,6,47041,55424,0,-1
192.168.2.7,192.168.2.1,6,4929,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,29589,0,-1
192.168.2.7,192.168.2.1,6,2881,55424,0,-1
192.168.2.7,192.168.2.1,6,61758,55424,0,-1
192.168.2.7,192.168.2.1,6,64318,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,14933,0,-1
192.168.2.1,192.168.2.7,6,55424,30848,0,-1
192.168.2.1,192.168.2.7,6,55424,52437,0,-1
192.168.2.7,192.168.2.1,6,17537,55424,0,-1
192.168.2.7,192.168.2.1,6,61247,55424,0,-1
192.168.2.7,192.168.2.1,6,4224,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39830,0,-1
192.168.2.7,192.168.2.1,6,62271,55424,0,-1
192.168.2.7,192.168.2.1,6,64255,55424,0,-1
192.168.2.7,192.168.2.1,6,34559,55424,0,-1
192.168.2.7,192.168.2.1,6,33727,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36713,0,-1
192.168.2.7,192.168.2.1,6,19072,55424,0,-1
192.168.2.7,192.168.2.1,6,60032,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60631,0,-1
192.168.2.7,192.168.2.1,6,3327,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,59522,0,-1
192.168.2.7,192.168.2.1,6,37504,55424,0,-1
192.168.2.7,192.168.2.1,6,39232,55424,0,-1
192.168.2.7,192.168.2.1,6,29503,55424,0,-1
192.168.2.7,192.168.2.1,6,36288,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,41448,0,-1
192.168.2.7,192.168.2.1,6,22655,55424,0,-1
192.168.2.7,192.168.2.1,6,47552,55424,0,-1
192.168.2.7,192.168.2.1,6,17023,55424,0,-1
192.168.2.7,192.168.2.1,6,59205,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60315,0,-1
192.168.2.7,192.168.2.1,6,3514,55424,0,-1
192.168.2.7,192.168.2.1,6,9850,55424,0,-1
192.168.2.7,192.168.2.1,6,52549,55424,0,-1
192.168.2.7,192.168.2.1,6,26362,55424,0,-1
192.168.2.7,192.168.2.1,6,18170,55424,0,-1
192.168.2.7,192.168.2.1,6,17722,55424,0,-1
192.168.2.7,192.168.2.1,6,17018,55424,0,-1
192.168.2.7,192.168.2.1,6,62586,55424,0,-1
192.168.2.7,192.168.2.1,6,62266,55424,0,-1
192.168.2.7,192.168.2.1,6,61562,55424,0,-1
192.168.2.7,192.168.2.1,6,65338,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60698,0,-1
192.168.2.1,192.168.2.7,6,55424,34224,0,-1
192.168.2.1,192.168.2.7,6,55424,25178,0,-1
192.168.2.1,192.168.2.7,6,55424,27929,0,-1
192.168.2.1,192.168.2.7,6,55424,52659,0,-1
192.168.2.1,192.168.2.7,6,55424,25497,0,-1
192.168.2.7,192.168.2.1,6,2500,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39731,0,-1
192.168.2.7,192.168.2.1,6,13764,55424,0,-1
192.168.2.7,192.168.2.1,6,53051,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,14822,0,-1
192.168.2.1,192.168.2.7,6,55424,31539,0,-1
192.168.2.1,192.168.2.7,6,55424,34764,0,-1
192.168.2.7,192.168.2.1,6,35131,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,58649,0,-1
192.168.2.1,192.168.2.7,6,55424,51340,0,-1
192.168.2.1,192.168.2.7,6,55424,23014,0,-1
192.168.2.1,192.168.2.7,6,55424,33522,0,-1
192.168.2.7,192.168.2.1,6,6395,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,11160,0,-1
192.168.2.1,192.168.2.7,6,55424,44466,0,-1
192.168.2.1,192.168.2.7,6,55424,60210,0,-1
192.168.2.7,192.168.2.1,6,50820,55424,0,-1
192.168.2.7,192.168.2.1,6,49796,55424,0,-1
192.168.2.7,192.168.2.1,6,18747,55424,0,-1
192.168.2.7,192.168.2.1,6,17659,55424,0,-1
192.168.2.7,192.168.2.1,6,17339,55424,0,-1
192.168.2.7,192.168.2.1,6,3526,55424,0,-1
192.168.2.7,192.168.2.1,6,8198,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,12894,0,-1
192.168.2.7,192.168.2.1,6,34233,55424,0,-1
192.168.2.7,192.168.2.1,6,43641,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31326,0,-1
192.168.2.1,192.168.2.7,6,55424,36705,0,-1
192.168.2.7,192.168.2.1,6,46905,55424,0,-1
192.168.2.7,192.168.2.1,6,5881,55424,0,-1
192.168.2.7,192.168.2.1,6,60230,55424,0,-1
192.168.2.7,192.168.2.1,6,60870,55424,0,-1
192.168.2.7,192.168.2.1,6,14457,55424,0,-1
192.168.2.7,192.168.2.1,6,20921,55424,0,-1
192.168.2.7,192.168.2.1,6,14968,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,23772,0,-1
192.168.2.7,192.168.2.1,6,27064,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35740,0,-1
192.168.2.7,192.168.2.1,6,25336,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,33097,0,-1
192.168.2.1,192.168.2.7,6,55424,19190,0,-1
192.168.2.1,192.168.2.7,6,55424,21302,0,-1
192.168.2.1,192.168.2.7,6,55424,14664,0,-1
192.168.2.7,192.168.2.1,6,64824,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,32264,0,-1
192.168.2.7,192.168.2.1,6,25415,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51528,0,-1
192.168.2.1,192.168.2.7,6,55424,40157,0,-1
192.168.2.1,192.168.2.7,6,55424,41565,0,-1
192.168.2.7,192.168.2.1,6,58893,55424,0,-1
192.168.2.7,192.168.2.1,6,1650,55424,0,-1
192.168.2.7,192.168.2.1,6,64845,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,48004,0,-1
192.168.2.7,192.168.2.1,6,30002,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,34769,0,-1
192.168.2.7,192.168.2.1,6,5965,55424,0,-1
192.168.2.7,192.168.2.1,6,58290,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,64623,0,-1
192.168.2.7,192.168.2.1,6,22477,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18298,0,-1
192.168.2.1,192.168.2.7,6,55424,2799,0,-1
192.168.2.1,192.168.2.7,6,55424,30393,0,-1
192.168.2.1,192.168.2.7,6,55424,7276,0,-1
192.168.2.7,192.168.2.1,6,63603,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43910,0,-1
192.168.2.1,192.168.2.7,6,55424,50374,0,-1
192.168.2.7,192.168.2.1,6,55603,55424,0,-1
192.168.2.7,192.168.2.1,6,52659,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,21932,0,-1
192.168.2.1,192.168.2.7,6,55424,22675,0,-1
192.168.2.1,192.168.2.7,6,55424,25158,0,-1
192.168.2.1,192.168.2.7,6,55424,10195,0,-1
192.168.2.1,192.168.2.7,6,55424,48825,0,-1
192.168.2.7,192.168.2.1,6,20300,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,64940,0,-1
192.168.2.7,192.168.2.1,6,4915,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,19565,0,-1
192.168.2.7,192.168.2.1,6,307,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37767,0,-1
192.168.2.7,192.168.2.1,6,25523,55424,0,-1
192.168.2.7,192.168.2.1,6,36300,55424,0,-1
192.168.2.7,192.168.2.1,6,31539,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8775,0,-1
192.168.2.1,192.168.2.7,6,55424,22866,0,-1
192.168.2.1,192.168.2.7,6,55424,51947,0,-1
192.168.2.1,192.168.2.7,6,55424,36542,0,-1
192.168.2.1,192.168.2.7,6,55424,10196,0,-1
192.168.2.7,192.168.2.1,6,10702,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,28180,0,-1
192.168.2.1,192.168.2.7,6,55424,30868,0,-1
192.168.2.1,192.168.2.7,6,55424,10817,0,-1
192.168.2.1,192.168.2.7,6,55424,7870,0,-1
192.168.2.7,192.168.2.1,6,21646,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,28629,0,-1
192.168.2.7,192.168.2.1,6,6769,55424,0,-1
192.168.2.7,192.168.2.1,6,63310,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,4672,0,-1
192.168.2.1,192.168.2.7,6,55424,20437,0,-1
192.168.2.1,192.168.2.7,6,55424,63999,0,-1
192.168.2.1,192.168.2.7,6,55424,27520,0,-1
192.168.2.7,192.168.2.1,6,50702,55424,0,-1
192.168.2.7,192.168.2.1,6,38414,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36096,0,-1
192.168.2.1,192.168.2.7,6,55424,20991,0,-1
192.168.2.1,192.168.2.7,6,55424,39061,0,-1
192.168.2.1,192.168.2.7,6,55424,31466,0,-1
192.168.2.7,192.168.2.1,6,23857,55424,0,-1
192.168.2.7,192.168.2.1,6,46030,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,44565,0,-1
192.168.2.1,192.168.2.7,6,55424,37206,0,-1
192.168.2.1,192.168.2.7,6,55424,29801,0,-1
192.168.2.1,192.168.2.7,6,55424,41302,0,-1
192.168.2.1,192.168.2.7,6,55424,23273,0,-1
192.168.2.7,192.168.2.1,6,26736,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,62569,0,-1
192.168.2.1,192.168.2.7,6,55424,39657,0,-1
192.168.2.1,192.168.2.7,6,55424,36265,0,-1
192.168.2.1,192.168.2.7,6,55424,45865,0,-1
192.168.2.7,192.168.2.1,6,48975,55424,0,-1
192.168.2.7,192.168.2.1,6,63216,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43906,0,-1
192.168.2.7,192.168.2.1,6,64752,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,40471,0,-1
192.168.2.7,192.168.2.1,6,33584,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,14487,0,-1
192.168.2.7,192.168.2.1,6,44464,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,29250,0,-1
192.168.2.1,192.168.2.7,6,55424,6295,0,-1
192.168.2.1,192.168.2.7,6,55424,15140,0,-1
192.168.2.7,192.168.2.1,6,7626,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,14001,0,-1
192.168.2.1,192.168.2.7,6,55424,36827,0,-1
192.168.2.1,192.168.2.7,6,55424,24731,0,-1
192.168.2.1,192.168.2.7,6,55424,16539,0,-1
192.168.2.7,192.168.2.1,6,36789,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10203,0,-1
192.168.2.7,192.168.2.1,6,19594,55424,0,-1
192.168.2.7,192.168.2.1,6,48053,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,25381,0,-1
192.168.2.1,192.168.2.7,6,55424,32165,0,-1
192.168.2.7,192.168.2.1,6,2357,55424,0,-1
192.168.2.7,192.168.2.1,6,54282,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,9317,0,-1
192.168.2.1,192.168.2.7,6,55424,32015,0,-1
192.168.2.1,192.168.2.7,6,55424,17295,0,-1
192.168.2.1,192.168.2.7,6,55424,19663,0,-1
192.168.2.1,192.168.2.7,6,55424,21711,0,-1
192.168.2.7,192.168.2.1,6,21301,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1295,0,-1
192.168.2.7,192.168.2.1,6,4340,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61491,0,-1
192.168.2.7,192.168.2.1,6,55627,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8345,0,-1
192.168.2.7,192.168.2.1,6,17716,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,11800,0,-1
192.168.2.7,192.168.2.1,6,11211,55424,0,-1
192.168.2.7,192.168.2.1,6,50804,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43160,0,-1
192.168.2.1,192.168.2.7,6,55424,57496,0,-1
192.168.2.7,192.168.2.1,6,6774,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5812,0,-1
192.168.2.7,192.168.2.1,6,4022,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,62667,0,-1
192.168.2.1,192.168.2.7,6,55424,5217,0,-1
192.168.2.1,192.168.2.7,6,55424,23028,0,-1
192.168.2.7,192.168.2.1,6,15798,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,9758,0,-1
192.168.2.7,192.168.2.1,6,35465,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17675,0,-1
192.168.2.1,192.168.2.7,6,55424,51060,0,-1
192.168.2.1,192.168.2.7,6,55424,39713,0,-1
192.168.2.7,192.168.2.1,6,24310,55424,0,-1
192.168.2.7,192.168.2.1,6,24182,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,20830,0,-1
192.168.2.7,192.168.2.1,6,60214,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,23029,0,-1
192.168.2.1,192.168.2.7,6,55424,17504,0,-1
192.168.2.1,192.168.2.7,6,55424,49205,0,-1
192.168.2.7,192.168.2.1,6,37814,55424,0,-1
192.168.2.7,192.168.2.1,6,34934,55424,0,-1
192.168.2.7,192.168.2.1,6,46390,55424,0,-1
192.168.2.7,192.168.2.1,6,5128,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17609,0,-1
192.168.2.1,192.168.2.7,6,55424,42870,0,-1
192.168.2.1,192.168.2.7,6,55424,39651,0,-1
192.168.2.7,192.168.2.1,6,54199,55424,0,-1
192.168.2.7,192.168.2.1,6,55415,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35939,0,-1
192.168.2.7,192.168.2.1,6,13640,55424,0,-1
