ip_src,ip_dst,proto,port_src,port_dst,label,loss
192.168.2.1,192.168.2.7,6,55424,51248,0,-1
192.168.2.7,192.168.2.1,6,41994,55424,0,-1
192.168.2.7,192.168.2.1,6,42826,55424,0,-1
192.168.2.7,192.168.2.1,6,41098,55424,0,-1
192.168.2.7,192.168.2.1,6,46602,55424,0,-1
192.168.2.7,192.168.2.1,6,19189,55424,0,-1
192.168.2.7,192.168.2.1,6,46410,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1295,0,-1
192.168.2.7,192.168.2.1,6,48650,55424,0,-1
192.168.2.7,192.168.2.1,6,48970,55424,0,-1
192.168.2.7,192.168.2.1,6,59403,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39654,0,-1
192.168.2.1,192.168.2.7,6,55424,10828,0,-1
192.168.2.1,192.168.2.7,6,55424,36262,0,-1
192.168.2.7,192.168.2.1,6,58187,55424,0,-1
192.168.2.7,192.168.2.1,6,63307,55424,0,-1
192.168.2.7,192.168.2.1,6,62795,55424,0,-1
192.168.2.7,192.168.2.1,6,3508,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,19993,0,-1
192.168.2.7,192.168.2.1,6,64459,55424,0,-1
192.168.2.7,192.168.2.1,6,1332,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,20633,0,-1
192.168.2.7,192.168.2.1,6,65163,55424,0,-1
192.168.2.7,192.168.2.1,6,436,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37363,0,-1
192.168.2.1,192.168.2.7,6,55424,8345,0,-1
192.168.2.7,192.168.2.1,6,8500,55424,0,-1
192.168.2.7,192.168.2.1,6,13940,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,19020,0,-1
192.168.2.1,192.168.2.7,6,55424,64934,0,-1
192.168.2.1,192.168.2.7,6,55424,23756,0,-1
192.168.2.7,192.168.2.1,6,38731,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,40140,0,-1
192.168.2.7,192.168.2.1,6,24692,55424,0,-1
192.168.2.7,192.168.2.1,6,35787,55424,0,-1
192.168.2.7,192.168.2.1,6,31476,55424,0,-1
192.168.2.7,192.168.2.1,6,31156,55424,0,-1
192.168.2.7,192.168.2.1,6,34635,55424,0,-1
192.168.2.7,192.168.2.1,6,32779,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,27430,0,-1
192.168.2.1,192.168.2.7,6,55424,54156,0,-1
192.168.2.7,192.168.2.1,6,42443,55424,0,-1
192.168.2.7,192.168.2.1,6,22836,55424,0,-1
192.168.2.7,192.168.2.1,6,42315,55424,0,-1
192.168.2.7,192.168.2.1,6,41419,55424,0,-1
192.168.2.7,192.168.2.1,6,45515,55424,0,-1
192.168.2.7,192.168.2.1,6,60340,55424,0,-1
192.168.2.7,192.168.2.1,6,60148,55424,0,-1
192.168.2.7,192.168.2.1,6,59636,55424,0,-1
192.168.2.7,192.168.2.1,6,60020,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,40626,0,-1
192.168.2.1,192.168.2.7,6,55424,40818,0,-1
192.168.2.1,192.168.2.7,6,55424,11800,0,-1
192.168.2.1,192.168.2.7,6,55424,10584,0,-1
192.168.2.1,192.168.2.7,6,55424,34674,0,-1
192.168.2.1,192.168.2.7,6,55424,32818,0,-1
192.168.2.7,192.168.2.1,6,57780,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36722,0,-1
192.168.2.1,192.168.2.7,6,55424,4248,0,-1
192.168.2.1,192.168.2.7,6,55424,6104,0,-1
192.168.2.1,192.168.2.7,6,55424,47602,0,-1
192.168.2.1,192.168.2.7,6,55424,19725,0,-1
192.168.2.1,192.168.2.7,6,55424,23117,0,-1
192.168.2.1,192.168.2.7,6,55424,49202,0,-1
192.168.2.1,192.168.2.7,6,55424,28184,0,-1
192.168.2.7,192.168.2.1,6,11211,55424,0,-1
192.168.2.7,192.168.2.1,6,11275,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10829,0,-1
192.168.2.7,192.168.2.1,6,13451,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47847,0,-1
192.168.2.1,192.168.2.7,6,55424,16536,0,-1
192.168.2.7,192.168.2.1,6,53172,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61490,0,-1
192.168.2.1,192.168.2.7,6,55424,24536,0,-1
192.168.2.7,192.168.2.1,6,27659,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31847,0,-1
192.168.2.1,192.168.2.7,6,55424,29799,0,-1
192.168.2.1,192.168.2.7,6,55424,45400,0,-1
192.168.2.7,192.168.2.1,6,36660,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43160,0,-1
192.168.2.1,192.168.2.7,6,55424,62349,0,-1
192.168.2.7,192.168.2.1,6,33588,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,23975,0,-1
192.168.2.1,192.168.2.7,6,55424,15143,0,-1
192.168.2.1,192.168.2.7,6,55424,37453,0,-1
192.168.2.7,192.168.2.1,6,47028,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,20338,0,-1
192.168.2.7,192.168.2.1,6,17547,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,63448,0,-1
192.168.2.1,192.168.2.7,6,55424,27361,0,-1
192.168.2.7,192.168.2.1,6,58889,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,32161,0,-1
192.168.2.1,192.168.2.7,6,55424,9908,0,-1
192.168.2.7,192.168.2.1,6,63433,55424,0,-1
192.168.2.7,192.168.2.1,6,63945,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,62667,0,-1
192.168.2.1,192.168.2.7,6,55424,62027,0,-1
192.168.2.1,192.168.2.7,6,55424,37771,0,-1
192.168.2.7,192.168.2.1,6,11062,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,26484,0,-1
192.168.2.7,192.168.2.1,6,12214,55424,0,-1
192.168.2.7,192.168.2.1,6,9526,55424,0,-1
192.168.2.7,192.168.2.1,6,9142,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,48331,0,-1
192.168.2.7,192.168.2.1,6,51145,55424,0,-1
192.168.2.7,192.168.2.1,6,15798,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,22580,0,-1
192.168.2.7,192.168.2.1,6,30006,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47604,0,-1
192.168.2.1,192.168.2.7,6,55424,58145,0,-1
192.168.2.1,192.168.2.7,6,55424,45556,0,-1
192.168.2.7,192.168.2.1,6,32566,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,23115,0,-1
192.168.2.1,192.168.2.7,6,55424,39649,0,-1
192.168.2.1,192.168.2.7,6,55424,24926,0,-1
192.168.2.1,192.168.2.7,6,55424,33889,0,-1
192.168.2.7,192.168.2.1,6,24182,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,55796,0,-1
192.168.2.1,192.168.2.7,6,55424,16734,0,-1
192.168.2.7,192.168.2.1,6,45193,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,63156,0,-1
192.168.2.7,192.168.2.1,6,5257,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,38154,0,-1
192.168.2.1,192.168.2.7,6,55424,15136,0,-1
192.168.2.1,192.168.2.7,6,55424,51359,0,-1
192.168.2.1,192.168.2.7,6,55424,53599,0,-1
192.168.2.1,192.168.2.7,6,55424,33674,0,-1
192.168.2.7,192.168.2.1,6,7817,55424,0,-1
192.168.2.7,192.168.2.1,6,57782,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5216,0,-1
192.168.2.1,192.168.2.7,6,55424,18485,0,-1
192.168.2.7,192.168.2.1,6,63734,55424,0,-1
192.168.2.7,192.168.2.1,6,64950,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,63007,0,-1
192.168.2.1,192.168.2.7,6,55424,40927,0,-1
192.168.2.1,192.168.2.7,6,55424,14197,0,-1
192.168.2.1,192.168.2.7,6,55424,54154,0,-1
192.168.2.1,192.168.2.7,6,55424,31456,0,-1
192.168.2.7,192.168.2.1,6,56630,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17504,0,-1
192.168.2.1,192.168.2.7,6,55424,58634,0,-1
192.168.2.7,192.168.2.1,6,15497,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,3957,0,-1
192.168.2.7,192.168.2.1,6,26953,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,49205,0,-1
192.168.2.7,192.168.2.1,6,37814,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,29023,0,-1
192.168.2.7,192.168.2.1,6,34934,55424,0,-1
192.168.2.7,192.168.2.1,6,36790,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,45792,0,-1
192.168.2.7,192.168.2.1,6,33910,55424,0,-1
192.168.2.7,192.168.2.1,6,34742,55424,0,-1
192.168.2.7,192.168.2.1,6,31241,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,22879,0,-1
192.168.2.7,192.168.2.1,6,21321,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,34677,0,-1
192.168.2.7,192.168.2.1,6,23369,55424,0,-1
192.168.2.7,192.168.2.1,6,22537,55424,0,-1
192.168.2.7,192.168.2.1,6,46198,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,49013,0,-1
192.168.2.1,192.168.2.7,6,55424,45557,0,-1
192.168.2.7,192.168.2.1,6,47542,55424,0,-1
192.168.2.7,192.168.2.1,6,17737,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,62176,0,-1
192.168.2.7,192.168.2.1,6,5128,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,38966,0,-1
192.168.2.7,192.168.2.1,6,4936,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,32822,0,-1
192.168.2.7,192.168.2.1,6,59319,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17609,0,-1
192.168.2.7,192.168.2.1,6,62391,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,64227,0,-1
192.168.2.1,192.168.2.7,6,55424,4060,0,-1
192.168.2.1,192.168.2.7,6,55424,39651,0,-1
192.168.2.7,192.168.2.1,6,12232,55424,0,-1
192.168.2.7,192.168.2.1,6,55415,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,34211,0,-1
192.168.2.7,192.168.2.1,6,55607,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,53302,0,-1
192.168.2.7,192.168.2.1,6,8520,55424,0,-1
192.168.2.7,192.168.2.1,6,13640,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,43811,0,-1
192.168.2.7,192.168.2.1,6,49463,55424,0,-1
192.168.2.7,192.168.2.1,6,49783,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37020,0,-1
192.168.2.7,192.168.2.1,6,38327,55424,0,-1
192.168.2.7,192.168.2.1,6,37175,55424,0,-1
192.168.2.7,192.168.2.1,6,26440,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,56521,0,-1
192.168.2.7,192.168.2.1,6,25224,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17187,0,-1
192.168.2.1,192.168.2.7,6,55424,60617,0,-1
192.168.2.7,192.168.2.1,6,29128,55424,0,-1
192.168.2.7,192.168.2.1,6,34231,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,2550,0,-1
192.168.2.1,192.168.2.7,6,55424,49500,0,-1
192.168.2.7,192.168.2.1,6,20808,55424,0,-1
192.168.2.7,192.168.2.1,6,44791,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,11363,0,-1
192.168.2.7,192.168.2.1,6,18056,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,40034,0,-1
192.168.2.7,192.168.2.1,6,4215,55424,0,-1
192.168.2.7,192.168.2.1,6,57992,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,55799,0,-1
192.168.2.7,192.168.2.1,6,7415,55424,0,-1
192.168.2.7,192.168.2.1,6,3191,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18589,0,-1
192.168.2.1,192.168.2.7,6,55424,46178,0,-1
192.168.2.7,192.168.2.1,6,63496,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,20829,0,-1
192.168.2.7,192.168.2.1,6,823,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51938,0,-1
192.168.2.1,192.168.2.7,6,55424,54370,0,-1
192.168.2.1,192.168.2.7,6,55424,56738,0,-1
192.168.2.7,192.168.2.1,6,56328,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,4445,0,-1
192.168.2.7,192.168.2.1,6,13943,55424,0,-1
192.168.2.7,192.168.2.1,6,51720,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8157,0,-1
192.168.2.1,192.168.2.7,6,55424,43511,0,-1
192.168.2.7,192.168.2.1,6,16119,55424,0,-1
192.168.2.7,192.168.2.1,6,28279,55424,0,-1
192.168.2.7,192.168.2.1,6,28599,55424,0,-1
192.168.2.7,192.168.2.1,6,28407,55424,0,-1
192.168.2.7,192.168.2.1,6,39880,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,53405,0,-1
192.168.2.1,192.168.2.7,6,55424,34056,0,-1
192.168.2.1,192.168.2.7,6,55424,32439,0,-1
192.168.2.1,192.168.2.7,6,55424,55453,0,-1
192.168.2.1,192.168.2.7,6,55424,44296,0,-1
192.168.2.7,192.168.2.1,6,34760,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,20983,0,-1
192.168.2.7,192.168.2.1,6,31543,55424,0,-1
192.168.2.7,192.168.2.1,6,31991,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31842,0,-1
192.168.2.1,192.168.2.7,6,55424,54472,0,-1
192.168.2.7,192.168.2.1,6,41288,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10103,0,-1
192.168.2.7,192.168.2.1,6,45384,55424,0,-1
192.168.2.7,192.168.2.1,6,20407,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,19170,0,-1
192.168.2.1,192.168.2.7,6,55424,43165,0,-1
192.168.2.1,192.168.2.7,6,55424,41117,0,-1
192.168.2.1,192.168.2.7,6,55424,2103,0,-1
192.168.2.7,192.168.2.1,6,16503,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42525,0,-1
192.168.2.7,192.168.2.1,6,58973,55424,0,-1
192.168.2.7,192.168.2.1,6,7714,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,29073,0,-1
192.168.2.7,192.168.2.1,6,2402,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5124,0,-1
192.168.2.1,192.168.2.7,6,55424,6788,0,-1
192.168.2.7,192.168.2.1,6,61661,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18513,0,-1
192.168.2.1,192.168.2.7,6,55424,20241,0,-1
192.168.2.1,192.168.2.7,6,55424,44398,0,-1
192.168.2.7,192.168.2.1,6,63709,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,41518,0,-1
192.168.2.1,192.168.2.7,6,55424,42350,0,-1
192.168.2.7,192.168.2.1,6,8546,55424,0,-1
192.168.2.7,192.168.2.1,6,9186,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60590,0,-1
192.168.2.7,192.168.2.1,6,13154,55424,0,-1
192.168.2.7,192.168.2.1,6,12770,55424,0,-1
192.168.2.7,192.168.2.1,6,14690,55424,0,-1
